,id,module,supermodule,dim_1,dim_2
146,CCDC30,7,1,2.46866721113191,-2.69365301042648
147,YBX1,4,1,-2.17591160151197,-5.58351769357773
148,P3H1,30,1,2.30200110760496,0.358310318888704
149,SLC2A1-AS1,3,1,-1.27068703982069,-0.344727300702055
150,AL139289.2,22,1,2.64674733963774,-0.695738100110014
151,ATP6V0B,13,1,0.711210314305287,-0.484967582522352
152,RNF220,11,1,4.00403589394854,3.80351624578385
153,RPS8,4,1,-1.97947662684156,-5.67833676248642
154,PLK3,24,1,0.136153046162587,1.65284929365067
155,EIF2B3,21,1,-0.572470363108653,3.40882907003311
156,PRDX1,4,1,-1.75031870218946,-6.06097760110946
157,MAST2,9,1,-5.1158081850691,-0.706265040336569
158,RAD54L,9,1,-5.43055599543287,-1.37064641028496
159,UQCRH,4,1,-1.94355696055128,-5.09910168558212
160,MKNK1,21,1,-0.13855117174818,3.48003134817032
161,TAL1,28,1,1.64553952601717,0.51763711065201
162,STIL,9,1,-5.78444879862501,-1.43863531261535
163,SPATA6,19,1,-2.0099641642256,2.50889453977493
164,AGBL4,16,1,4.51049191144274,2.03434548467545
165,ELAVL4,14,1,3.13665682462023,-4.20558586031051
166,FAF1,1,1,-2.12050217005445,1.57029709905533
167,TTC39A,13,1,1.53720784571932,-0.0347898235902384
168,EPS15,15,1,0.476859633000355,0.489849186839144
169,NRDC,1,1,-1.7226573786421,1.50520739644913
170,ORC1,3,1,-2.84527462336256,-0.511041187344511
171,TUT4,8,1,1.25645822671221,-3.28076281457992
172,SHISAL2A,24,1,0.0330441632585341,1.30812368482498
173,LRP8,12,1,3.68226796773241,-3.53764786630722
174,LINC02812,7,1,1.67731291440294,-3.7647890081987
175,HSPB11,8,1,0.609892312558156,-2.5096289148912
176,SSBP3,14,1,2.67226173368261,-3.63644900232406
177,MROH7,24,1,-0.181370433299083,1.0077187785521
178,TTC4,1,1,-2.02502601954176,1.87289962858109
179,USP24,5,1,-0.107352908579845,-2.7093701592073
180,MIR4422HG,32,1,1.74516147759722,1.99267182439713
181,MYSM1,1,1,-1.84672277781202,1.49175438970474
182,JUN,20,1,-2.07280510279371,-2.49848368078323
183,NFIA,8,1,0.756270948918324,-3.39126124292465
184,DOCK7,3,1,-2.23508280131056,0.401431775988619
185,ATG4C,8,1,0.613287273915272,-2.95402946382614
186,ALG6,1,1,-2.38428276392652,1.0425133475676
187,ITGB3BP,14,1,3.20557332423494,-4.21264400392624
188,EFCAB7,14,1,2.81590551522539,-3.64124503046127
189,JAK1,5,1,0.255977217228871,-2.71519019514175
190,DNAJC6,11,1,4.37498802331255,4.11479697317032
191,AL139294.1,26,1,0.739574972661,1.09824500173477
192,LEPR,8,1,1.41748220113085,-3.3553697100267
193,PDE4B,1,1,-2.65570944163038,0.630112982691805
194,SGIP1,16,1,4.78366500523851,2.17653880208878
195,WLS,7,1,1.84154010203646,-3.53887500673385
196,DEPDC1,9,1,-5.95473688456251,-1.21915843397232
197,LRRC7,11,1,4.43577975419329,3.68542895406632
198,SRSF11,1,1,-2.11192530008985,1.23252401441483
199,NEGR1,16,1,4.03595561173723,2.35233435720352
200,FPGT,3,1,-1.59722774836256,-1.30750828295799
201,TNNI3K,20,1,-2.30778902384474,-2.08643963247391
202,CRYZ,14,1,3.03791726020144,-3.60895552545639
203,TYW3,14,1,2.88620767381952,-3.47966995149704
204,RABGGTB,17,1,-2.66593902918531,3.05686102003006
205,MSH4,13,1,0.982387606175404,-0.999105513690431
206,ST6GALNAC3,18,1,-0.336574967829723,-1.47575601249786
207,PIGK,6,1,-1.29167550417616,3.37468466848282
208,AK5,11,1,4.45895892766283,3.92281422704605
209,AC118549.1,1,1,-2.47424667689039,1.28150663465409
210,MIGA1,1,1,-2.11015957209303,0.659876323641817
211,NEXN-AS1,1,1,-2.68069380137159,1.09731743425278
212,FUBP1,1,1,-2.14346378657057,1.22561011403946
213,DNAJB4,14,1,3.05316728738115,-3.94706692606064
214,AC103591.3,20,1,-2.20368736597731,-2.42352964788528
215,IFI44L,15,1,-0.711451467005748,-0.381040596066435
216,IFI44,15,1,-0.772850688426036,-0.317379378376921
217,LINC02792,27,1,-0.809023793665904,-1.68141540199371
218,ADGRL2,16,1,4.58418423322008,2.06108365148453
219,TTLL7,11,1,4.54680043843554,3.96799550146012
220,PRKACB,14,1,3.01897991088198,-3.95188679605575
221,SAMD13,22,1,2.67835006502436,-0.704266317783315
222,GNG5,5,1,-1.15384858462049,-4.06434597879501
223,SPATA1,5,1,-0.66135447832777,-3.36196532159897
224,MCOLN2,6,1,-1.40175717684462,2.8659072884932
225,ZNHIT6,19,1,-2.39534681650831,2.04197058767227
226,SH3GLB1,10,1,-1.74536531779005,2.20014271825699
227,SELENOF,1,1,-1.86133831354811,1.50289998144058
228,HS2ST1,19,1,-1.98661583277418,2.97018895238785
229,LMO4,29,1,0.966789666684132,2.43218646139054
230,PKN2,5,1,-0.148558553187389,-2.72919371038528
231,GBP2,20,1,-2.1815950236006,-1.9689624539003
232,LRRC8B,19,1,-2.32292288157179,2.09097108930496
233,LRRC8C,15,1,0.336017195256215,-0.285728179512937
234,LRRC8D,10,1,-0.761990006892223,1.14404449552445
235,ZNF644,3,1,-2.15526169153883,-0.866130374966581
236,HFM1,28,1,1.63948113110827,0.680524326266329
237,CDC7,9,1,-5.00869530054762,-1.32571777015777
238,BTBD8,5,1,0.418245140583974,-2.72245755106064
239,GLMN,1,1,-2.50976770731642,1.23687491506485
240,EVI5,3,1,-1.71706789347364,-0.899896907283385
241,RPL5,4,1,-2.12575119349195,-5.83507313638779
242,CCDC18,9,1,-4.78112762781813,-1.19810070901962
243,CCDC18-AS1,5,1,0.336102549107533,-2.35562875181289
244,DR1,1,1,-1.41802519175245,0.736193872393648
245,BCAR3,15,1,-0.926905330149669,0.114452041091005
246,DNTTIP2,12,1,3.16118568566607,-3.07461991220566
247,ARHGAP29,28,1,2.19705796626375,1.0532612571135
248,SLC44A3,2,1,-0.449354346720714,2.05488905996231
249,PTBP2,3,1,-2.27964084955885,-0.155194067059477
250,DPYD,2,1,-0.824610885111827,2.01203522771744
251,DPYD-AS1,24,1,0.151370827229481,1.27971396535782
252,FRRS1,3,1,-1.97518556925489,-1.09184628039451
253,AGL,4,1,-1.85724800440504,-5.87787451654526
254,CDC14A,14,1,2.47803401353748,-3.91549529939743
255,SLC30A7,1,1,-2.33512323710157,0.912912107409517
256,DPH5,21,1,-0.757972892252941,3.41062960714249
257,AC093157.1,6,1,-1.50743096682264,3.0385237702742
258,SLC25A24,10,1,-1.58213251444532,1.82144651502518
259,STXBP3,8,1,1.46442646172808,-3.34786095529648
260,SARS,26,1,1.33884948876665,1.57656202405838
261,SORT1,7,1,1.68116569903658,-2.33647479921432
262,GNAI3,6,1,-1.41153376909925,2.63876185506729
263,GSTM4,11,1,3.84446794179247,3.55608306020645
264,GSTM5,13,1,1.49473238375948,-0.512918405829389
265,CD53,22,1,2.21110958245562,-0.894594186580201
266,LRIF1,14,1,2.64747895685003,-3.99577298074814
267,CEPT1,1,1,-1.74389952036573,0.590678549708407
268,AL390195.2,20,1,-1.57557838770582,-2.48060610204788
269,C1orf162,19,1,-2.05499237391188,2.62229857534317
270,TMIGD3,7,1,1.98116958525942,-2.50247599989029
271,RAP1A,1,1,-2.2686025461836,1.5691646108046
272,INKA2,15,1,0.0439205804185683,-0.168749891816099
273,AL445426.1,10,1,-1.08736055704786,1.47405371755509
274,CTTNBP2NL,18,1,0.130285326512318,-1.02484970599266
275,CAPZA1,19,1,-2.44034784647657,2.24975023359207
276,LRIG2,6,1,-1.65016716334059,2.98305163473038
277,MAGI3,8,1,1.43642479565905,-3.34516086488815
278,PHTF1,14,1,3.40116221097277,-4.03231706529709
279,AP4B1-AS1,5,1,-0.926385100810069,-3.72228875070663
280,SYT6,14,1,2.56655881193445,-3.9097548952684
281,AL121999.1,13,1,0.952110830815297,-0.887826873584111
282,TRIM33,1,1,-2.50012462946608,1.10937283128647
283,CSDE1,1,1,-1.90882366511061,1.20258007139115
284,ATP1A1,4,1,-2.19044082972242,-4.68250527292343
285,AL390066.1,28,1,1.58825254824923,0.751154280604403
286,CD58,21,1,-0.384488757578868,3.45266375631241
287,GDAP2,3,1,-1.85871857020094,-0.169389807282408
288,WDR3,29,1,1.46443576005266,3.04843459218888
289,NOTCH2,8,1,0.703507606060963,-3.28793158441635
290,LINC00623,22,1,1.82829010871218,-0.699932300148924
291,FCGR1B,21,1,-0.0191060862226671,3.50011572927384
292,AC244453.3,13,1,0.788507644207936,-0.879075985996445
293,SRGAP2C,15,1,-1.12693231913282,-0.0698446860894755
294,LINC02798,21,1,-0.743761952845592,3.39973292440323
295,LINC02591,30,1,3.15822363284395,0.0195832023039266
296,HIST2H3PS2,13,1,0.972715679676991,-0.836622108368595
297,SRGAP2B,5,1,-0.510372575251598,-2.13453485876175
298,AC245014.3,3,1,-2.57628219935133,-0.53354355007263
299,RNF115,27,1,-1.26800912234022,-1.03948066443058
300,TXNIP,5,1,-0.0623361429853624,-2.4264420500383
301,NBPF11,25,1,1.39215702203081,3.83650145620255
302,LINC01138,22,1,1.44541317609118,-0.944639076142032
303,PPIAL4G,29,1,1.6960061230974,3.16367755025772
304,PDE4DIP,7,1,1.74758685019777,-2.36325600057693
305,FCGR1A,25,1,0.070010010273915,3.3364552029982
306,HIST2H2BF,20,1,-2.22966116282179,-2.1737188330278
307,HIST2H3D,9,1,-5.90104120585157,-1.22340446024986
308,HIST2H2AA4,20,1,-1.61163347574903,-2.09601154237839
309,HIST2H2BE,20,1,-2.21756666514112,-2.20960893541427
310,HIST2H2AC,20,1,-2.19441526743605,-2.37576093584152
311,HIST2H2AB,20,1,-2.0899030527754,-2.40679528623672
312,OTUD7B,11,1,5.1110394635515,3.74530682653336
313,FALEC,29,1,1.68921852496431,3.16553578466324
314,ADAMTSL4-AS1,30,1,2.62203707185553,0.423970557154696
315,MCL1,10,1,-0.752124246089,1.28548107236771
316,CTSS,7,1,2.06333092239664,-2.76987888723465
317,SETDB1,24,1,0.229899231465321,1.4461906918898
318,CERS2,29,1,1.64201832202242,3.12569937795548
319,PRUNE1,11,1,5.08095533040331,3.74962267965225
320,GABPB2,28,1,2.01906431105898,1.05381462663559
321,PIP5K1A,21,1,-0.545266326396007,3.20690283864884
322,SNX27,3,1,-1.83550566050245,-0.686398096977194
323,S100A11,4,1,-1.61975830408766,-5.60598673730942
324,S100A9,4,1,-2.19301431986525,-4.94592394739242
325,S100A8,4,1,-2.26597135874464,-4.98768916040512
326,AL162258.2,16,1,3.80105704453753,1.82309970945267
327,ILF2,25,1,0.64088362839983,2.96691737264542
328,GATAD2B,24,1,-0.0825394949598497,0.606842614115755
329,AL358472.5,13,1,0.807041350872975,0.433596588076632
330,CRTC2,22,1,1.94395137217806,-0.722121395765264
331,SLC39A1,29,1,1.04942733434008,2.36235365957169
332,JTB,4,1,-1.92609232279493,-5.0977374544725
333,RPS27,4,1,-1.93547933909132,-5.6965447893724
334,TPM3,6,1,-1.33346503588392,3.57501683324722
335,IL6R,18,1,0.473619047673207,-0.74245116919132
336,ADAR,17,1,-1.99636572214796,3.10461554616837
337,KRTCAP2,28,1,1.50672549393938,0.900482035578768
338,CLK2,28,1,2.41240932431982,1.43978390783219
339,ASH1L,2,1,-0.0224327406568712,2.42105088323502
340,DAP3,25,1,0.329361740620595,2.89974556058792
341,KHDC4,25,1,0.42737228062914,3.13019070714859
342,PMF1,13,1,1.07359511044787,0.56279001325516
343,SMG5,6,1,-1.01551168772413,3.26907382100968
344,CCT3,12,1,3.59660429147051,-3.31629648119064
345,IQGAP3,9,1,-5.84464472147657,-1.17710369139763
346,NAXE,26,1,0.657943908246022,0.841451264323275
347,PRCC,10,1,-1.40819161745741,1.28899536222367
348,MNDA,3,1,-1.25667875620558,0.0275999674215719
349,IFI16,1,1,-1.86615818354322,1.5272670754805
350,SLAMF8,2,1,0.212282005818349,2.04449329465775
351,COPA,19,1,-1.7148711046858,2.63389525503067
352,CD84,18,1,0.411768261464101,-0.873534393160065
353,AL121985.1,19,1,-2.15524929377272,2.50724039167313
354,CD48,17,1,-2.03756731363966,3.21164260000138
355,FCER1G,4,1,-1.81581371638014,-4.87654485612961
356,FCGR2A,12,1,3.69471425202654,-3.30645885377975
357,HSPA6,14,1,3.45152503636644,-4.06710877328964
358,FCGR3A,6,1,-1.48480122896864,3.60043463796524
359,ATF6,3,1,-1.67485111567213,-0.607114725409468
360,OLFML2B,8,1,1.23042494443224,-2.48237588316055
361,NOS1AP,18,1,-0.241348679987926,-1.77158316284271
362,UHMK1,8,1,1.04952878144548,-3.51386179834457
363,NUF2,9,1,-5.52475851389601,-1.4199214807138
364,PBX1,13,1,1.29179901269243,-1.02153378039451
365,MGST3,23,1,1.21738428262041,-2.24616446405502
366,UCK2,19,1,-1.85887211176588,2.97705445379166
367,FAM78B,16,1,4.84058720258043,2.1351612576857
368,ILDR2,28,1,2.22155523684786,1.12845883459
369,POU2F1,27,1,-0.897513802973766,-1.73523958831878
370,CD247,7,1,2.1983026900606,-2.72839858442398
371,CREG1,7,1,1.82152378943728,-2.29177846819015
372,RCSD1,7,1,2.19459405926035,-2.56644430070968
373,MPZL1,22,1,1.81505978492067,-0.596541487275083
374,MPC2,6,1,-0.94913524004652,3.25633750051407
375,DCAF6,10,1,-1.77598923060133,2.04740200132279
376,SFT2D2,3,1,-2.12679308268263,-0.182701074181516
377,TBX19,30,1,1.99941632536219,0.0755806335821554
378,C1orf112,27,1,-1.01662057253553,-0.815770440398176
379,SELL,19,1,-2.47714632364942,2.07097754568009
380,SCYL3,15,1,-0.743409331767101,-0.72291754990669
381,PRRC2C,1,1,-2.00827091547682,0.847653127612154
382,MYOCOS,23,1,1.42073518422411,-1.27193584352585
383,DNM3,11,1,4.34172231343554,3.7689388760939
384,SUCO,3,1,-2.14645021769239,0.491824007929842
385,TNFSF18,20,1,-2.12179106089308,-2.55371155649277
386,AL645568.1,10,1,-1.76192253443434,2.056188679637
387,AL139142.1,23,1,1.44478446629808,-1.66148170143219
388,KLHL20,31,1,0.256597582371693,4.28078017324356
389,ZBTB37,8,1,0.947670642407399,-3.31360282808395
390,RC3H1,2,1,-0.465425904719371,2.63567814916519
391,RABGAP1L,27,1,-1.058365519969,-0.919841852633674
392,CACYBP,14,1,2.9449759164171,-3.83966340929123
393,COP1,3,1,-2.53030460688307,-0.0194040766343668
394,ASTN1,22,1,1.4116461911516,-0.937691424636562
395,LINC01645,18,1,-0.122667487589855,-1.06413427799793
396,RASAL2-AS1,27,1,-0.488283332316417,-1.49953713327499
397,RASAL2,5,1,0.134984795124989,-2.42273809820267
398,RALGPS2,12,1,3.63839799550341,-3.52957787424179
399,ABL2,6,1,-1.49619668337538,3.09526167005448
400,SOAT1,10,1,-0.737824376551647,1.3040975102797
401,CEP350,23,1,1.45614093926714,-2.03276612669082
402,ACBD6,1,1,-2.19872158381178,1.97884378522782
403,XPR1,5,1,-0.285406287638683,-2.93090643793197
404,STX6,24,1,-0.641307290522594,0.813525772990267
405,IER5,14,1,3.25486457732485,-4.10590066820236
406,CACNA1E,11,1,4.78111106541918,3.62673983663468
407,GLUL,20,1,-2.30387609812452,-1.94959273248764
408,RGS16,20,1,-2.23001688334181,-2.34359755426498
409,NPL,24,1,0.0748782792405898,1.6957937249556
410,DHX9,19,1,-1.76049249979689,2.70073995679764
411,NCF2,29,1,0.455908600361806,2.46930632680802
412,ARPC5,15,1,-1.05540459963514,0.111826754511873
413,RGL1,17,1,-2.50771635386183,2.68501935094742
414,TSEN15,10,1,-1.50718110415174,1.42221007436661
415,EDEM3,1,1,-2.05829542490675,0.709047413767855
416,NIBAN1,21,1,-0.747756656138439,3.07777533620743
417,RNF2,3,1,-1.30208891245558,-0.303303860722502
418,TRMT1L,8,1,1.07059818890856,-3.01937951952072
419,ODR4,1,1,-1.78520506235792,1.30668983549027
420,PTGS2,20,1,-2.15888183924391,-2.51556148439499
421,PLA2G4A,3,1,-2.1198593935652,-1.15879210144134
422,ERVMER61-1,9,1,-4.65346735331251,-1.28828989773842
423,BRINP3,16,1,3.78249401238726,2.47054491132645
424,RGS18,3,1,-1.78163021418287,-0.554715805350263
425,AL390957.1,20,1,-2.27119367930128,-2.02072241216751
426,RGS1,20,1,-2.31950109812452,-1.96490504652115
427,RGS2,20,1,-2.29189318033888,-2.00429990202041
428,UCHL5,1,1,-2.34343546244337,0.74753258317856
429,CDC73,1,1,-2.42554777476026,1.51964817136673
430,ASPM,9,1,-5.93478315684034,-1.19280260115715
431,DENND1B,3,1,-1.88292616221144,-0.753378354607542
432,NEK7,5,1,-0.00521891924573836,-2.97262444406601
433,PTPRC,3,1,-2.37756508204176,-0.713829614816625
434,MIR181A1HG,3,1,-2.46195095392897,-0.259885214863737
435,LINC00862,7,1,1.95473409083651,-2.48791780382248
436,KIF14,9,1,-5.97918909403517,-1.17918946653457
437,NAV1,23,1,1.24745065358446,-2.08759953886123
438,PTPN7,4,1,-2.02004640909864,-4.71279849916549
439,PPP1R12B,3,1,-2.1451575121565,0.351768589915316
440,KDM5B,24,1,-0.615420516459483,0.805330730380099
441,BTG2,29,1,1.64885920670794,3.03574428647904
442,ATP2B4,10,1,-0.896673854319591,1.31089100927262
443,SOX13,23,1,1.33917075780199,-1.45180436283203
444,MDM4,6,1,-1.28646462771131,3.18314824193863
445,CNTN2,11,1,4.09745842603014,4.51056180089859
446,ELK4,15,1,-0.929694350687999,0.0420707234754965
447,AC119673.2,7,1,1.95135474589632,-3.80869498163315
448,SRGAP2,5,1,-0.543842252223033,-1.93937041669937
449,IKBKE,21,1,-0.783133443324108,3.03198537916092
450,RASSF5,20,1,-1.50898664805128,-2.1469352474794
451,MIR29B2CHG,7,1,2.28838955250547,-3.14681878000351
452,C1orf74,3,1,-1.87119453760817,-0.633837722836454
453,SYT14,16,1,4.00129801419542,2.0257771977797
454,KCNH1,16,1,4.42426818993853,2.21566734403519
455,RCOR3,5,1,-0.0629507860822862,-2.55196597486587
456,LPGAT1,1,1,-2.57691353174879,1.03878400415329
457,INTS7,19,1,-2.76606481882765,2.03403387159256
458,DTL,9,1,-4.92417639109327,-1.29312484770866
459,AL360091.2,27,1,-1.07809656473829,-1.40745004325958
460,NENF,11,1,4.3526782431917,4.28552517980484
461,BATF3,21,1,-0.822012599436778,3.32166276067642
462,NSL1,7,1,2.33907270816134,-2.2686621180162
463,FLVCR1-DT,28,1,1.71883333113955,0.721774555148165
464,RPS6KC1,19,1,-2.10785978647901,2.52279148191361
465,PROX1,7,1,2.08762464311884,-2.88421406656357
466,PTPN14,5,1,0.197484318287831,-2.15973153024765
467,CENPF,9,1,-5.76463144633009,-1.13057295292469
468,ESRRG,22,1,1.37230068829821,-0.835631013511141
469,GPATCH2,17,1,-2.42520492884352,2.82642350286392
470,TGFB2,11,1,5.07497960713671,3.72169623464493
471,LYPLAL1,3,1,-1.78783434244825,-0.0084781280145243
472,EPRS,17,1,-2.2855555376692,3.38207945913223
473,DUSP10,8,1,0.940587107213002,-3.43270435243698
474,AIDA,3,1,-1.43625562998487,-0.445332222281416
475,BROX,18,1,0.324467245610219,-1.43356957346054
476,FAM177B,5,1,0.0609214940385634,-1.88529088407608
477,AL392172.2,5,1,0.396210257084828,-2.16101922899338
478,AL392172.1,15,1,-0.890553887812633,0.153627968730013
479,DISP1,3,1,-1.34153812739088,-0.441083960829695
480,TLR5,22,1,2.17185700324343,-1.21913566499801
481,SUSD4,16,1,4.68205029156969,2.19370946973709
482,CAPN2,2,1,0.264948908360463,2.11619768232254
483,DEGS1,7,1,1.77428585675524,-2.04242434412094
484,CNIH4,32,1,1.66662860301302,2.14871893018631
485,WDR26,8,1,0.586990419896107,-3.31459083467575
486,DNAH14,2,1,-0.0101289114637559,2.44874463170914
487,LBR,9,1,-5.1059171518965,-1.21021404176803
488,EPHX1,12,1,2.59895866748856,-3.04938568979355
489,H3F3A,4,1,-1.82945364329054,-5.09039606958481
490,COQ8A,6,1,-1.25746291491224,3.23088202566055
491,CDC42BPA,11,1,4.61559063580797,3.59600911229996
492,ARF1,6,1,-1.53289383265211,3.49706492513565
493,GUK1,4,1,-1.93487852427198,-4.97349848657699
494,IBA57,9,1,-5.53430002543165,-1.11775016099067
495,HIST3H2A,20,1,-2.17422455164625,-2.12954475790115
496,GALNT2,8,1,1.1454986968355,-3.2650217047319
497,PGBD5,2,1,-0.337237056223888,1.93607673734574
498,AGT,30,1,2.10434669640825,0.407862282694857
499,TTC13,19,1,-2.73317116114332,2.10057625860123
500,FAM89A,6,1,-0.965279038874645,3.51760945409683
501,C1orf131,4,1,-2.02594631525709,-4.94349636942001
502,EGLN1,20,1,-2.15535419794752,-2.04370036035629
503,TSNAX,1,1,-1.63480728480055,0.63769326299576
504,DISC1,12,1,3.41683400061892,-3.15983524232956
505,AL136171.2,15,1,-0.144558843104381,-0.303577386437376
506,SIPA1L2,15,1,-0.265496428935069,-0.327264510689695
507,MAP10,15,1,-0.220959838358898,-0.0196253290757731
508,PCNX2,3,1,-2.01188057276442,-0.840519283561428
509,TARBP1,3,1,-1.92432707163526,-0.555370532570799
510,IRF2BP2,7,1,1.75235373166369,-2.3240261307344
511,ARID4B,20,1,-1.73430889460279,-1.90003051668258
512,LYST,18,1,0.581113640339833,-1.23505859881492
513,EDARADD,29,1,1.69088626292513,3.10866103261856
514,HEATR1,6,1,-1.38420718523695,3.60138974279312
515,MTR,1,1,-1.94900387140943,0.9391460189238
516,RYR2,16,1,3.97588533547686,1.71494112104325
517,LINC01139,15,1,-0.887140687434215,0.188253737391512
518,EXO1,9,1,-5.44251030298902,-1.37739499717804
519,CEP170,1,1,-2.41628521296217,0.475408173502962
520,SDCCAG8,7,1,2.0325012543516,-3.1087786188707
521,AKT3,5,1,0.0230246224717909,-2.57305266767593
522,LINC02774,18,1,0.266589943440419,-0.968556441961248
523,ADSS,19,1,-2.37858026835157,2.13104496091751
524,HNRNPU,14,1,2.90762767580317,-3.61853899866195
525,EFCAB2,7,1,2.51951328304575,-2.47112932115646
526,KIF26B,5,1,0.117566172154408,-2.37254359632583
527,LINC01341,16,1,3.89239365247057,1.87383422941117
528,AHCTF1,12,1,2.81020039704607,-2.99233927637192
529,ZNF124,20,1,-1.91267317148878,-2.316733860074
530,NLRP3,5,1,0.654933396847706,-1.74188073783966
531,EIPR1,6,1,-1.2244507631941,3.29690585225968
532,EIPR1-IT1,24,1,-0.306249316660899,1.29235086530594
533,TRAPPC12,21,1,-0.795099910227794,3.58664164632706
534,RPS7,4,1,-2.08328073832228,-5.84807648569198
535,NRIR,15,1,-0.547030623881358,-0.31403067022415
536,CMPK2,15,1,-0.594479020564098,-0.377433263359983
537,RSAD2,15,1,-0.534709628550548,-0.365438305436094
538,ID2,24,1,-0.00257533404066024,1.24545226186661
539,KIDINS220,6,1,-0.925422128169078,3.25196919530777
540,MBOAT2,14,1,3.26592368272112,-4.18384017854782
541,ADAM17,22,1,1.72713172820376,-1.09092506080719
542,RRM2,9,1,-5.60427873942091,-1.40010299593063
543,HPCAL1,25,1,0.337519232304555,3.10424337476639
544,NOL10,17,1,-2.70049684855177,3.02724943250565
545,PDIA6,17,1,-2.77471035334303,3.28789553731827
546,E2F6,19,1,-1.90064543101026,2.66868052572159
547,AC093912.1,22,1,1.91666925338076,-1.35871561676117
548,NBAS,1,1,-2.68804806086256,1.29786715597061
549,FAM49A,8,1,0.339204851658803,-3.12225332170578
550,GEN1,9,1,-5.39647215220167,-1.19716747909637
551,AC130814.1,14,1,3.15655839827822,-4.14566483408066
552,LINC01376,3,1,-1.56542127939894,-1.0871138802156
553,PUM2,3,1,-2.34554403635694,0.338039494456331
554,RHOB,20,1,-2.19076650950148,-2.4686235418901
555,LDAH,10,1,-1.60939949366285,2.11095604986099
556,ATAD2B,1,1,-2.53343122812941,1.27108345121292
557,FAM228B,10,1,-0.842581685511608,1.76739249318985
558,FAM228A,20,1,-1.55237549158766,-2.06364002138229
559,NCOA1,3,1,-1.96924560877516,-0.492909454403837
560,CENPO,9,1,-5.60307424875929,-1.38711520343872
561,DNMT3A,13,1,1.4712496438341,-0.479108833371122
562,DTNB,21,1,-0.397846873728771,3.09921703428177
563,ASXL2,17,1,-1.87865894648268,3.2747572430983
564,RAB10,21,1,-0.639160808054942,3.28927550405411
565,HADHB,30,1,2.09740904358194,0.174443818034212
566,SELENOI,17,1,-2.49930208536817,2.8686669835463
567,OST4,4,1,-1.82519214960768,-5.14309372812362
568,GTF3C2,31,1,0.398326937230092,4.16002688497452
569,EIF2B4,22,1,1.99444702652262,-1.04184237927051
570,PPM1G,2,1,0.155625883610707,2.43576369375138
571,ZNF512,6,1,-1.37008112284376,3.00138340085892
572,GPN1,7,1,2.22670126345919,-2.0782621136293
573,BABAM2,6,1,-1.43613308283522,2.59771237462906
574,FOSL2,1,1,-2.16970270487501,1.80991277784256
575,PLB1,12,1,3.24006510165499,-2.969676636754
576,PPP1CB,3,1,-2.3437978586836,-0.939132504759748
577,WDR43,17,1,-2.38648193690016,3.26409278005509
578,CLIP4,11,1,4.20252102998064,3.62092909902481
579,LCLAT1,17,1,-2.42114227625563,2.91237578481583
580,CAPN13,11,1,4.15254754212664,4.01212773412613
581,SRD5A2,15,1,-1.06779425951673,-0.190371774731596
582,LINC01946,15,1,-0.301259931056041,-0.448630743323286
583,MEMO1,29,1,1.6789562144594,3.14624438375382
584,AL121658.1,20,1,-1.58234661432936,-2.08008947282883
585,NLRC4,22,1,1.70043182757662,-0.646225803194959
586,BIRC6,10,1,-1.94325178477003,2.05066619008927
587,TTC27,19,1,-1.85932224604322,2.76832304090409
588,LINC00486,13,1,1.06018621114061,0.610870219172518
589,AC017050.1,21,1,-0.77931421610548,3.34095749944596
590,CRIM1,7,1,1.91198623565004,-2.49789395242782
591,FEZ2,5,1,0.29160339024828,-2.89117302805038
592,STRN,3,1,-3.19308727595045,-0.428699605761488
593,HEATR5B,20,1,-2.18322103831007,-1.75723626524063
594,EIF2AK2,19,1,-2.33390205713942,2.61421451658158
595,PRKD3,19,1,-2.25246065470411,2.36122927755264
596,CDC42EP3,2,1,0.235043112309437,2.1684397229567
597,RMDN2,13,1,1.1422906556444,0.651346302928011
598,ATL2,1,1,-2.58051222178175,1.18357906431107
599,HNRNPLL,1,1,-2.18118351313307,0.871740556658785
600,SOS1,7,1,2.22817239549921,-3.17021312624069
601,MAP4K3,8,1,0.342516724141102,-3.22571005731674
602,SLC8A1-AS1,18,1,-0.30661266657545,-1.07753599494549
603,SLC8A1,3,1,-1.66174143168165,-1.24868714123817
604,PKDCC,14,1,3.39987719443605,-3.98782267480942
605,EML4,19,1,-2.04341905924513,2.96333823293595
606,MTA3,15,1,-0.972249682871837,-0.115261994896849
607,AC010883.2,13,1,0.906280223401051,-0.938067276625355
608,ZFP36L2,5,1,0.092255178959828,-1.87214484125229
609,THADA,19,1,-2.49841469141676,2.11372170537857
610,PLEKHH2,12,1,2.41210002091692,-3.64392652422043
611,LRPPRC,17,1,-2.7631470522566,2.61483559698013
612,CAMKMT,2,1,-0.957503732172984,1.90492162794022
613,SRBD1,3,1,-2.35012358042433,0.0693307885542318
614,PRKCE,23,1,1.5911933818178,-1.89812960535141
615,ATP6V1E2,20,1,-1.67543428751661,-2.28681590467544
616,RHOQ,8,1,1.1995438971834,-3.49592151552292
617,SOCS5,20,1,-1.64072388025953,-1.72440280824753
618,TTC7A,24,1,-0.903149541346568,0.824811435641329
619,CALM2,24,1,-0.158431466547984,1.49503884405045
620,FBXO11,2,1,-0.0209354719801134,1.92677483648209
621,FOXN2,10,1,-1.25768345209791,1.5064147481337
622,PPP1R21,10,1,-0.933516200510997,1.62228164762406
623,NRXN1,16,1,3.84428340581225,1.90808925718216
